,"('k9a 0',)","('k9a 1',)","('k9a 2',)","('k9a 3',)","('k9a 4',)",k9a 0_pred,k9a 1_pred,k9a 2_pred,k9a 3_pred,k9a 4_pred
3427,0.8102,0.1704,0.018,0.0013,0.0001,0.80638,0.17448856,0.0,0.0,0.0
3428,0.9769,0.0228,0.0003,0.0,0.0,0.98266774,0.018547803,0.0,0.0,0.0
3429,0.8102,0.1704,0.018,0.0013,0.0001,0.80726373,0.17198116,0.0177982,0.0,0.0
3430,0.8102,0.1704,0.018,0.0013,0.0001,0.8821239,0.10659515,0.0,0.0,0.0
3431,0.9769,0.0228,0.0003,0.0,0.0,0.9781066,0.02114296,0.0,0.0,0.0
3432,0.9769,0.0228,0.0003,0.0,0.0,0.9730033,0.027394325,0.0,0.0,0.0
3433,0.8102,0.1704,0.018,0.0013,0.0001,0.81237006,0.16817893,0.0,0.0,0.0
3434,0.9769,0.0228,0.0003,0.0,0.0,0.9701594,0.03031978,0.0,0.0,0.0
3435,0.9769,0.0228,0.0003,0.0,0.0,0.96750236,0.031957045,0.0,0.0,0.0
3436,0.8102,0.1704,0.018,0.0013,0.0001,0.8068809,0.17413384,0.0,0.0,0.0
3437,0.8102,0.1704,0.018,0.0013,0.0001,0.9495378,0.047010645,0.0,0.0,0.0
3438,0.9769,0.0228,0.0003,0.0,0.0,0.97186047,0.026069447,0.0,0.0,0.0
3439,0.8102,0.1704,0.018,0.0013,0.0001,0.8116016,0.1687211,0.0,0.0,0.0
3440,0.9769,0.0228,0.0003,0.0,0.0,0.973542,0.026876703,0.0,0.0,0.0
3441,0.9769,0.0228,0.0003,0.0,0.0,0.9804489,0.020776808,0.0,0.0,0.0
3442,0.8102,0.1704,0.018,0.0013,0.0001,0.8096417,0.17060348,0.0,0.0,0.0
3443,0.8102,0.1704,0.018,0.0013,0.0001,0.8070761,0.17341423,0.021118429,0.0,0.0
3444,0.9769,0.0228,0.0003,0.0,0.0,0.966864,0.032279268,0.0,0.0,0.0
3445,0.8102,0.1704,0.018,0.0013,0.0001,0.87099123,0.116921715,0.0,0.0,0.0
3446,0.8102,0.1704,0.018,0.0013,0.0001,0.810676,0.16969773,0.0,0.0,0.0
3447,0.9769,0.0228,0.0003,0.0,0.0,0.9723604,0.028348282,0.0,0.0,0.0
3448,0.8102,0.1704,0.018,0.0013,0.0001,0.9448567,0.049809128,0.0,0.0,0.0
3449,0.8102,0.1704,0.018,0.0013,0.0001,0.8100256,0.170325,0.0,0.0,0.0
3450,0.8102,0.1704,0.018,0.0013,0.0001,0.8055372,0.17479905,0.022578184,0.0,0.0
3451,0.8102,0.1704,0.018,0.0013,0.0001,0.81200486,0.1685993,0.0,0.0,0.0
3452,0.8102,0.1704,0.018,0.0013,0.0001,0.81075174,0.16965523,0.0,0.0,0.0
3453,0.9769,0.0228,0.0003,0.0,0.0,0.9788221,0.020854905,0.0,0.0,0.0
3454,0.9769,0.0228,0.0003,0.0,0.0,0.8860071,0.10055415,0.0,0.0,0.0
3455,0.9769,0.0228,0.0003,0.0,0.0,0.96369535,0.03498338,0.0,0.0,0.0
3456,0.8102,0.1704,0.018,0.0013,0.0001,0.8110944,0.16961947,0.0,0.0,0.0
3457,0.8102,0.1704,0.018,0.0013,0.0001,0.8101307,0.17019829,0.0,0.0,0.0
3458,0.9769,0.0228,0.0003,0.0,0.0,0.96868587,0.031824797,0.0,0.0,0.0
3459,0.9769,0.0228,0.0003,0.0,0.0,0.96633804,0.032786563,0.0,0.0,0.0
3460,0.8102,0.1704,0.018,0.0013,0.0001,0.8059559,0.1742355,0.022340927,0.0,0.0
3461,0.8102,0.1704,0.018,0.0013,0.0001,0.80859464,0.17027134,0.0,0.0,0.0
3462,0.8102,0.1704,0.018,0.0013,0.0001,0.81225854,0.169167,0.0,0.0,0.0
3463,0.8102,0.1704,0.018,0.0013,0.0001,0.8120169,0.16807781,0.0,0.0,0.0
3464,0.9769,0.0228,0.0003,0.0,0.0,0.9739096,0.025551349,0.0,0.0,0.0
3465,0.9769,0.0228,0.0003,0.0,0.0,0.97296965,0.0271471,0.0,0.0,0.0
3466,0.9769,0.0228,0.0003,0.0,0.0,0.97473276,0.026010498,0.0,0.0,0.0
3467,0.9769,0.0228,0.0003,0.0,0.0,0.9743669,0.026002914,0.0,0.0,0.0
3468,0.8102,0.1704,0.018,0.0013,0.0001,0.8071952,0.17387223,0.0,0.0,0.0
3469,0.9769,0.0228,0.0003,0.0,0.0,0.97708416,0.023105592,0.0,0.0,0.0
3470,0.9769,0.0228,0.0003,0.0,0.0,0.8117665,0.16662836,0.0,0.0,0.0
3471,0.8102,0.1704,0.018,0.0013,0.0001,0.840779,0.14473358,0.0,0.0,0.0
3472,0.9769,0.0228,0.0003,0.0,0.0,0.9770641,0.023652688,0.0,0.0,0.0
3473,0.9769,0.0228,0.0003,0.0,0.0,0.9743058,0.025560081,0.0,0.0,0.0
3474,0.8102,0.1704,0.018,0.0013,0.0001,0.8091144,0.1723706,0.0,0.0011990853,0.0
3475,0.8102,0.1704,0.018,0.0013,0.0001,0.8232438,0.1765357,0.0,0.0,0.0
3476,0.8102,0.1704,0.018,0.0013,0.0001,0.81018406,0.1701386,0.0,0.0,0.0
3477,0.8102,0.1704,0.018,0.0013,0.0001,0.8109895,0.16938171,0.0,0.0,0.0
3478,0.8102,0.1704,0.018,0.0013,0.0001,0.8093812,0.1731371,0.018510617,0.0,0.0
3479,0.9769,0.0228,0.0003,0.0,0.0,0.971616,0.028400034,0.0,0.0,0.0
3480,0.9769,0.0228,0.0003,0.0,0.0,0.969159,0.031563252,0.0,0.0,0.0
3481,0.8102,0.1704,0.018,0.0013,0.0001,0.8049224,0.17454885,0.021475598,0.0,0.0
3482,0.9769,0.0228,0.0003,0.0,0.0,0.8789797,0.10868843,0.0,0.0,0.0
3483,0.9769,0.0228,0.0003,0.0,0.0,0.97392774,0.026348561,0.0,0.0,0.0
3484,0.9769,0.0228,0.0003,0.0,0.0,0.9509023,0.04374759,0.0,0.0,0.0
3485,0.9769,0.0228,0.0003,0.0,0.0,0.93874377,0.0561063,0.0,0.0,0.0
3486,0.9769,0.0228,0.0003,0.0,0.0,0.98063326,0.020380229,0.0,0.0,0.0
3487,0.9769,0.0228,0.0003,0.0,0.0,0.9777967,0.021518484,0.0,0.0,0.0
3488,0.8102,0.1704,0.018,0.0013,0.0001,0.8072927,0.1737093,0.0,0.0,0.0
3489,0.9769,0.0228,0.0003,0.0,0.0,0.9810566,0.019400984,0.0,0.0,0.0
3490,0.9769,0.0228,0.0003,0.0,0.0,0.9636843,0.03836398,0.0,0.0,0.0
3491,0.9769,0.0228,0.0003,0.0,0.0,0.97202575,0.02900356,0.0,0.0,0.0
3492,0.9769,0.0228,0.0003,0.0,0.0,0.96659064,0.032560974,0.0,0.0,0.0
3493,0.8102,0.1704,0.018,0.0013,0.0001,0.80729455,0.17374392,0.0,0.0,0.0
3494,0.8102,0.1704,0.018,0.0013,0.0001,0.81160474,0.16886428,0.0,0.0,0.0
3495,0.8102,0.1704,0.018,0.0013,0.0001,0.8088037,0.17109656,0.0,0.0,0.0
3496,0.8102,0.1704,0.018,0.0013,0.0001,0.83455735,0.14959553,0.0,0.0,0.0
3497,0.9769,0.0228,0.0003,0.0,0.0,0.97712934,0.021902516,0.0,0.0,0.0
3498,0.9769,0.0228,0.0003,0.0,0.0,0.9759325,0.024266466,0.0,0.0,0.0
3499,0.8102,0.1704,0.018,0.0013,0.0001,0.810596,0.16856667,0.0130190365,0.0,0.0
3500,0.8102,0.1704,0.018,0.0013,0.0001,0.8069381,0.17253307,0.0,0.00045166165,0.0
3501,0.9769,0.0228,0.0003,0.0,0.0,0.97880334,0.022056505,0.0,0.0,0.0
3502,0.9769,0.0228,0.0003,0.0,0.0,0.96543694,0.035104096,0.0,0.0,0.0
3503,0.8102,0.1704,0.018,0.0013,0.0001,0.9523212,0.043304414,0.0,0.0,0.0
3504,0.8102,0.1704,0.018,0.0013,0.0001,0.80990857,0.17041132,0.0,0.0,0.0
3505,0.8102,0.1704,0.018,0.0013,0.0001,0.9489478,0.04850395,0.0,0.0,0.0
3506,0.9769,0.0228,0.0003,0.0,0.0,0.9789407,0.021265581,0.0,0.0,0.0
3507,0.9769,0.0228,0.0003,0.0,0.0,0.9824469,0.01883091,0.0,0.0,0.0
3508,0.9769,0.0228,0.0003,0.0,0.0,0.90470225,0.086375624,0.0,0.0,0.0
3509,0.8102,0.1704,0.018,0.0013,0.0001,0.81219125,0.16840851,0.0,0.0,0.0
3510,0.9769,0.0228,0.0003,0.0,0.0,0.96575546,0.034814835,0.0,0.0,0.0
3511,0.8102,0.1704,0.018,0.0013,0.0001,0.8100026,0.171435,0.0,0.0,0.0
3512,0.8102,0.1704,0.018,0.0013,0.0001,0.8064272,0.17433557,0.0,0.0,0.0
3513,0.9769,0.0228,0.0003,0.0,0.0,0.9643491,0.0325329,0.0,0.0,0.0
3514,0.8102,0.1704,0.018,0.0013,0.0001,0.8124103,0.16824277,0.0,0.0,0.0
3515,0.9769,0.0228,0.0003,0.0,0.0,0.97832465,0.020595834,0.0,0.0,0.0
3516,0.9769,0.0228,0.0003,0.0,0.0,0.9774492,0.021522671,0.0,0.0,0.0
3517,0.8102,0.1704,0.018,0.0013,0.0001,0.8070987,0.1738676,0.0,0.0,0.0
3518,0.8102,0.1704,0.018,0.0013,0.0001,0.80260766,0.17707318,0.0,0.0,0.0
3519,0.9769,0.0228,0.0003,0.0,0.0,0.9717241,0.0288613,0.0,0.0,0.0
3520,0.9769,0.0228,0.0003,0.0,0.0,0.9795547,0.02132997,0.0,0.0,0.0
3521,0.8102,0.1704,0.018,0.0013,0.0001,0.84332764,0.15469393,0.0,0.0,0.0
3522,0.9769,0.0228,0.0003,0.0,0.0,0.89403903,0.096549936,0.0,0.0,0.0
3523,0.8102,0.1704,0.018,0.0013,0.0001,0.8141316,0.16750067,0.0,0.0,0.0
3524,0.9769,0.0228,0.0003,0.0,0.0,0.9737244,0.027184814,0.0,0.0,0.0
3525,0.8102,0.1704,0.018,0.0013,0.0001,0.80616665,0.17368782,0.02120151,0.0,0.0
3526,0.8102,0.1704,0.018,0.0013,0.0001,0.81197596,0.1685788,0.0,0.0,0.0
3527,0.8102,0.1704,0.018,0.0013,0.0001,0.81121856,0.16782017,0.012011167,0.0,0.0
3528,0.8102,0.1704,0.018,0.0013,0.0001,0.8071208,0.17392959,0.0,0.0,0.0
3529,0.8102,0.1704,0.018,0.0013,0.0001,0.9094211,0.082619846,0.0,0.0,0.0
3530,0.8102,0.1704,0.018,0.0013,0.0001,0.89182734,0.09816953,0.0,0.0,0.0
3531,0.8102,0.1704,0.018,0.0013,0.0001,0.80735683,0.17367014,0.0,0.0,0.0
3532,0.8102,0.1704,0.018,0.0013,0.0001,0.8188898,0.16106248,0.0033103786,0.0,0.0
3533,0.9769,0.0228,0.0003,0.0,0.0,0.9782157,0.02269201,0.0,0.0,0.0
3534,0.9769,0.0228,0.0003,0.0,0.0,0.9859781,0.014766604,0.0,0.0,0.0
3535,0.9769,0.0228,0.0003,0.0,0.0,0.9359124,0.056709856,0.0,0.0,0.0
3536,0.8102,0.1704,0.018,0.0013,0.0001,0.8095947,0.17064951,0.0,0.0,0.0
3537,0.8102,0.1704,0.018,0.0013,0.0001,0.8132075,0.16784558,0.0,0.0,0.0
3538,0.9769,0.0228,0.0003,0.0,0.0,0.98125875,0.019120246,0.0,0.0,0.0
3539,0.8102,0.1704,0.018,0.0013,0.0001,0.8114388,0.16873954,0.0,0.0,0.0
3540,0.8102,0.1704,0.018,0.0013,0.0001,0.80560756,0.17438465,0.022235502,0.0,0.0
3541,0.8102,0.1704,0.018,0.0013,0.0001,0.80755186,0.17348787,0.0,0.0,0.0
3542,0.8102,0.1704,0.018,0.0013,0.0001,0.8094646,0.17059,0.0,0.0,0.0
3543,0.8102,0.1704,0.018,0.0013,0.0001,0.927842,0.06669146,0.0,0.0,0.0
3544,0.8102,0.1704,0.018,0.0013,0.0001,0.8048581,0.17499557,0.022794113,0.0,0.0
3545,0.9769,0.0228,0.0003,0.0,0.0,0.9759337,0.024611503,0.0,0.0,0.0
3546,0.8102,0.1704,0.018,0.0013,0.0001,0.8133295,0.16732202,0.0,0.0,0.0
3547,0.9769,0.0228,0.0003,0.0,0.0,0.9716013,0.029331714,0.0,0.0,0.0
3548,0.8102,0.1704,0.018,0.0013,0.0001,0.807178,0.1732247,0.021333665,0.0,0.0
3549,0.8102,0.1704,0.018,0.0013,0.0001,0.8062719,0.17407693,0.0,0.0,0.0
3550,0.9769,0.0228,0.0003,0.0,0.0,0.97481585,0.024193302,0.0,0.0,0.0
3551,0.9769,0.0228,0.0003,0.0,0.0,0.9549315,0.042291164,0.0,0.0,0.0
3552,0.9769,0.0228,0.0003,0.0,0.0,0.9727327,0.02736187,0.0,0.0,0.0
3553,0.9769,0.0228,0.0003,0.0,0.0,0.97674584,0.023104966,0.0,0.0,0.0
3554,0.8102,0.1704,0.018,0.0013,0.0001,0.81312585,0.16734824,0.0,0.0,0.0
3555,0.8102,0.1704,0.018,0.0013,0.0001,0.8024849,0.17716251,0.0,0.0,0.0
3556,0.9769,0.0228,0.0003,0.0,0.0,0.9724888,0.027877063,0.0,0.0,0.0
3557,0.8102,0.1704,0.018,0.0013,0.0001,0.8104656,0.16853088,0.01267989,0.0,0.0
3558,0.8102,0.1704,0.018,0.0013,0.0001,0.9042103,0.086384594,0.0,0.0,0.0
3559,0.8102,0.1704,0.018,0.0013,0.0001,0.807457,0.17358431,0.0,0.0,0.0
3560,0.9769,0.0228,0.0003,0.0,0.0,0.9735655,0.026048228,0.0,0.0,0.0
3561,0.9769,0.0228,0.0003,0.0,0.0,0.96381074,0.035041064,0.0,0.0,0.0
3562,0.8102,0.1704,0.018,0.0013,0.0001,0.8115815,0.16898064,0.0,0.0,0.0
3563,0.8102,0.1704,0.018,0.0013,0.0001,0.95628023,0.041681573,0.0,0.0,0.0
3564,0.9769,0.0228,0.0003,0.0,0.0,0.97097415,0.03746794,0.0,0.0,0.0
3565,0.9769,0.0228,0.0003,0.0,0.0,0.9731066,0.024955109,0.0,0.0,0.0
3566,0.9769,0.0228,0.0003,0.0,0.0,0.9744371,0.025948659,0.0,0.0,0.0
3567,0.8102,0.1704,0.018,0.0013,0.0001,0.8116857,0.16887236,0.0,0.0,0.0
3568,0.8102,0.1704,0.018,0.0013,0.0001,0.80982184,0.17052807,0.0,0.0,0.0
3569,0.9769,0.0228,0.0003,0.0,0.0,0.97984815,0.020718887,0.0,0.0,0.0
3570,0.9769,0.0228,0.0003,0.0,0.0,0.9808394,0.020445615,0.0,0.0,0.0
3571,0.9769,0.0228,0.0003,0.0,0.0,0.97409815,0.024841338,0.0,0.0,0.0
3572,0.8102,0.1704,0.018,0.0013,0.0001,0.8057928,0.1744941,0.022771634,0.0,0.0
3573,0.8102,0.1704,0.018,0.0013,0.0001,0.92449284,0.068075806,0.0,0.0,0.0
3574,0.8102,0.1704,0.018,0.0013,0.0001,0.80771166,0.17329258,0.0,0.0,0.0
3575,0.8102,0.1704,0.018,0.0013,0.0001,0.8103879,0.1700234,0.0,0.0,0.0
3576,0.8102,0.1704,0.018,0.0013,0.0001,0.9362038,0.060270384,0.0,0.0,0.0
3577,0.8102,0.1704,0.018,0.0013,0.0001,0.8617326,0.12514558,0.0,0.0,0.0
3578,0.8102,0.1704,0.018,0.0013,0.0001,0.8119801,0.17027605,0.0,0.0,0.0
3579,0.9769,0.0228,0.0003,0.0,0.0,0.96654904,0.032665536,0.0,0.0,0.0
3580,0.9769,0.0228,0.0003,0.0,0.0,0.9661974,0.034908652,0.0,0.0,0.0
3581,0.8102,0.1704,0.018,0.0013,0.0001,0.8113857,0.16862868,0.0,0.0,0.0
3582,0.8102,0.1704,0.018,0.0013,0.0001,0.8102545,0.17008051,0.0,0.0,0.0
3583,0.9769,0.0228,0.0003,0.0,0.0,0.97764504,0.021590456,0.0,0.0,0.0
3584,0.8102,0.1704,0.018,0.0013,0.0001,0.8119277,0.17124288,0.0,0.0010008924,0.0
3585,0.8102,0.1704,0.018,0.0013,0.0001,0.8885871,0.096353084,0.0,0.0,0.0
3586,0.8102,0.1704,0.018,0.0013,0.0001,0.81061393,0.16974427,0.0,0.0,0.0
3587,0.9769,0.0228,0.0003,0.0,0.0,0.9791334,0.022645473,0.0,0.0,0.0
3588,0.8102,0.1704,0.018,0.0013,0.0001,0.8071208,0.17392957,0.0,0.0,0.0
3589,0.9769,0.0228,0.0003,0.0,0.0,0.9812607,0.019938797,0.0,0.0,0.0
3590,0.8102,0.1704,0.018,0.0013,0.0001,0.8233702,0.17634231,0.0,0.0,0.0
3591,0.8102,0.1704,0.018,0.0013,0.0001,0.8093624,0.17468734,0.011708699,0.0,0.0
3592,0.8102,0.1704,0.018,0.0013,0.0001,0.80716753,0.17323416,0.02134164,0.0,0.0
3593,0.9769,0.0228,0.0003,0.0,0.0,0.97329015,0.02686511,0.0,0.0,0.0
3594,0.8102,0.1704,0.018,0.0013,0.0001,0.84905446,0.1325948,0.0,0.0,0.0
3595,0.8102,0.1704,0.018,0.0013,0.0001,0.81724846,0.16379897,0.007177599,0.0,0.0
3596,0.9769,0.0228,0.0003,0.0,0.0,0.9722474,0.028201982,0.0,0.0,0.0
3597,0.9769,0.0228,0.0003,0.0,0.0,0.9751493,0.025357231,0.0,0.0,0.0
3598,0.9769,0.0228,0.0003,0.0,0.0,0.98109037,0.020026058,0.0,0.0,0.0
3599,0.9769,0.0228,0.0003,0.0,0.0,0.9826195,0.018576235,0.0,0.0,0.0
3600,0.8102,0.1704,0.018,0.0013,0.0001,0.85542977,0.13052748,0.0,0.0,0.0
3601,0.8102,0.1704,0.018,0.0013,0.0001,0.8120942,0.1683575,0.0,0.0,0.0
3602,0.9769,0.0228,0.0003,0.0,0.0,0.9371617,0.05525911,0.0,0.0,0.0
3603,0.9769,0.0228,0.0003,0.0,0.0,0.9804791,0.020767823,0.0,0.0,0.0
3604,0.9769,0.0228,0.0003,0.0,0.0,0.97295916,0.027250767,0.0,0.0,0.0
3605,0.8102,0.1704,0.018,0.0013,0.0001,0.8117151,0.16832834,0.0,0.0,0.0
3606,0.9769,0.0228,0.0003,0.0,0.0,0.9757687,0.024751455,0.0,0.0,0.0
3607,0.8102,0.1704,0.018,0.0013,0.0001,0.822326,0.16240336,0.0,0.0,0.0
3608,0.9769,0.0228,0.0003,0.0,0.0,0.9733214,0.027171716,0.0,0.0,0.0
3609,0.9769,0.0228,0.0003,0.0,0.0,0.97386724,0.026435167,0.0,0.0,0.0
3610,0.8102,0.1704,0.018,0.0013,0.0001,0.94202447,0.053356573,0.0,0.0,0.0
3611,0.8102,0.1704,0.018,0.0013,0.0001,0.8129465,0.16674261,0.0,0.0,0.0
3612,0.8102,0.1704,0.018,0.0013,0.0001,0.8231044,0.17666888,0.0,0.0,0.0
3613,0.8102,0.1704,0.018,0.0013,0.0001,0.8108964,0.169089,0.0,0.0,0.0
3614,0.9769,0.0228,0.0003,0.0,0.0,0.9754411,0.024972573,0.0,0.0,0.0
3615,0.9769,0.0228,0.0003,0.0,0.0,0.9575623,0.04264845,0.0,0.0,0.0
3616,0.8102,0.1704,0.018,0.0013,0.0001,0.8119529,0.16810045,0.0,0.0,0.0
3617,0.8102,0.1704,0.018,0.0013,0.0001,0.8070848,0.17324553,0.021283329,0.0,0.0
3618,0.9769,0.0228,0.0003,0.0,0.0,0.9688275,0.030677304,0.0,0.0,0.0
3619,0.9769,0.0228,0.0003,0.0,0.0,0.9728289,0.027868122,0.0,0.0,0.0
3620,0.9769,0.0228,0.0003,0.0,0.0,0.98097396,0.020167649,0.0,0.0,0.0
3621,0.9769,0.0228,0.0003,0.0,0.0,0.9529129,0.044278055,0.0,0.0,0.0
3622,0.9769,0.0228,0.0003,0.0,0.0,0.9794188,0.02170898,0.0,0.0,0.0
3623,0.9769,0.0228,0.0003,0.0,0.0,0.9665292,0.025061652,0.0,0.0,0.0
3624,0.8102,0.1704,0.018,0.0013,0.0001,0.8100098,0.1703201,0.0,0.0,0.0
3625,0.9769,0.0228,0.0003,0.0,0.0,0.9816445,0.019592032,0.0,0.0,0.0
3626,0.8102,0.1704,0.018,0.0013,0.0001,0.8061583,0.17463928,0.0,0.0,0.0
3627,0.8102,0.1704,0.018,0.0013,0.0001,0.88606083,0.09779944,0.0,0.0,0.0
3628,0.8102,0.1704,0.018,0.0013,0.0001,0.8087351,0.17310971,0.01954088,0.0,0.0
3629,0.9769,0.0228,0.0003,0.0,0.0,0.9702405,0.030373052,0.0,0.0,0.0
3630,0.9769,0.0228,0.0003,0.0,0.0,0.97725,0.021780908,0.0,0.0,0.0
3631,0.8102,0.1704,0.018,0.0013,0.0001,0.8101484,0.17039044,0.0,0.0,0.0
3632,0.9769,0.0228,0.0003,0.0,0.0,0.9696919,0.029742107,0.0,0.0,0.0
3633,0.8102,0.1704,0.018,0.0013,0.0001,0.8070715,0.17385714,0.0,0.0,0.0
3634,0.8102,0.1704,0.018,0.0013,0.0001,0.81173766,0.17060731,0.0,0.0007925518,0.0
3635,0.8102,0.1704,0.018,0.0013,0.0001,0.8031502,0.1766764,0.0,0.0,0.0
3636,0.9769,0.0228,0.0003,0.0,0.0,0.97187936,0.02780579,0.0,0.0,0.0
3637,0.9769,0.0228,0.0003,0.0,0.0,0.96234965,0.03639713,0.0,0.0,0.0
3638,0.9769,0.0228,0.0003,0.0,0.0,0.97306365,0.027028456,0.0,0.0,0.0
3639,0.9769,0.0228,0.0003,0.0,0.0,0.98056734,0.018169194,0.0,0.0,0.0
3640,0.9769,0.0228,0.0003,0.0,0.0,0.9737917,0.026738882,0.0,0.0,0.0
3641,0.8102,0.1704,0.018,0.0013,0.0001,0.80691046,0.17335212,0.02125401,0.0,0.0
3642,0.9769,0.0228,0.0003,0.0,0.0,0.9768182,0.023777962,0.0,0.0,0.0
3643,0.9769,0.0228,0.0003,0.0,0.0,0.96091133,0.035347775,0.0,0.0,0.0
3644,0.8102,0.1704,0.018,0.0013,0.0001,0.81103665,0.16905232,0.0,0.0,0.0
3645,0.8102,0.1704,0.018,0.0013,0.0001,0.8053782,0.17464435,0.022659115,0.0,0.0
3646,0.9769,0.0228,0.0003,0.0,0.0,0.97545576,0.022966877,0.0,0.0,0.0
3647,0.8102,0.1704,0.018,0.0013,0.0001,0.81190443,0.17114869,0.0,0.0,0.0
3648,0.8102,0.1704,0.018,0.0013,0.0001,0.91457134,0.07839812,0.0,0.0,0.0
3649,0.8102,0.1704,0.018,0.0013,0.0001,0.8282859,0.15235671,0.0,0.0,0.0
3650,0.8102,0.1704,0.018,0.0013,0.0001,0.81023043,0.17010927,0.0,0.0,0.0
3651,0.9769,0.0228,0.0003,0.0,0.0,0.8125365,0.16986169,0.0,0.0,0.0
3652,0.9769,0.0228,0.0003,0.0,0.0,0.98238087,0.018757626,0.0,0.0,0.0
3653,0.8102,0.1704,0.018,0.0013,0.0001,0.81116533,0.16878532,0.0,0.0,0.0
3654,0.8102,0.1704,0.018,0.0013,0.0001,0.807267,0.17376098,0.0,0.0,0.0
3655,0.8102,0.1704,0.018,0.0013,0.0001,0.8081678,0.1723954,0.0,0.0005701892,0.0
3656,0.8102,0.1704,0.018,0.0013,0.0001,0.8091177,0.17111689,0.0,0.0,0.0
3657,0.9769,0.0228,0.0003,0.0,0.0,0.9654567,0.035122603,0.0,0.0,0.0
3658,0.9769,0.0228,0.0003,0.0,0.0,0.9724628,0.027590737,0.0,0.0,0.0
3659,0.9769,0.0228,0.0003,0.0,0.0,0.9566364,0.04098797,0.0,0.0,0.0
3660,0.8102,0.1704,0.018,0.0013,0.0001,0.8095652,0.17109904,0.0,0.0,0.0
3661,0.8102,0.1704,0.018,0.0013,0.0001,0.80770916,0.17329565,0.0,0.0,0.0
3662,0.8102,0.1704,0.018,0.0013,0.0001,0.8067942,0.17419797,0.0,0.0,0.0
3663,0.9769,0.0228,0.0003,0.0,0.0,0.97210974,0.028847247,0.0,0.0,0.0
3664,0.8102,0.1704,0.018,0.0013,0.0001,0.8103223,0.1724501,0.0,0.0,0.0
3665,0.9769,0.0228,0.0003,0.0,0.0,0.9697542,0.029873326,0.0,0.0,0.0
3666,0.9769,0.0228,0.0003,0.0,0.0,0.92011285,0.07228498,0.0,0.0,0.0
3667,0.9769,0.0228,0.0003,0.0,0.0,0.97770464,0.021360412,0.0,0.0,0.0
3668,0.9769,0.0228,0.0003,0.0,0.0,0.9742796,0.026084542,0.0,0.0,0.0
3669,0.9769,0.0228,0.0003,0.0,0.0,0.97003764,0.030758202,0.0,0.0,0.0
3670,0.8102,0.1704,0.018,0.0013,0.0001,0.8082262,0.16987881,0.0,0.0,0.0
3671,0.9769,0.0228,0.0003,0.0,0.0,0.9734124,0.026682228,0.0,0.0,0.0
3672,0.9769,0.0228,0.0003,0.0,0.0,0.974266,0.026071042,0.0,0.0,0.0
3673,0.8102,0.1704,0.018,0.0013,0.0001,0.8072769,0.1730172,0.021024968,0.0,0.0
3674,0.9769,0.0228,0.0003,0.0,0.0,0.975775,0.024309099,0.0,0.0,0.0
3675,0.9769,0.0228,0.0003,0.0,0.0,0.969465,0.031588987,0.0,0.0,0.0
3676,0.8102,0.1704,0.018,0.0013,0.0001,0.8090697,0.17186198,0.0,0.0011085048,0.0
3677,0.9769,0.0228,0.0003,0.0,0.0,0.9767887,0.022707626,0.0,0.0,0.0
3678,0.8102,0.1704,0.018,0.0013,0.0001,0.80367005,0.17608096,0.023724522,0.0,0.0
3679,0.8102,0.1704,0.018,0.0013,0.0001,0.8115929,0.16910127,0.0,0.0,0.0
3680,0.9769,0.0228,0.0003,0.0,0.0,0.98234355,0.018952057,0.0,0.0,0.0
3681,0.8102,0.1704,0.018,0.0013,0.0001,0.8110957,0.16981998,0.0,0.0,0.0
3682,0.8102,0.1704,0.018,0.0013,0.0001,0.8067942,0.17419797,0.0,0.0,0.0
3683,0.9769,0.0228,0.0003,0.0,0.0,0.9753765,0.025028646,0.0,0.0,0.0
3684,0.8102,0.1704,0.018,0.0013,0.0001,0.81208205,0.16692689,0.010706764,0.0,0.0
3685,0.9769,0.0228,0.0003,0.0,0.0,0.9605489,0.039538085,0.0,0.0,0.0
3686,0.8102,0.1704,0.018,0.0013,0.0001,0.81429243,0.16949852,0.0,0.0012059696,0.0
3687,0.9769,0.0228,0.0003,0.0,0.0,0.98075104,0.020520508,0.0,0.0,0.0
3688,0.8102,0.1704,0.018,0.0013,0.0001,0.81048894,0.16971624,0.0,0.0,0.0
3689,0.9769,0.0228,0.0003,0.0,0.0,0.9697232,0.03012301,0.0,0.0,0.0
3690,0.9769,0.0228,0.0003,0.0,0.0,0.9814453,0.019677341,0.0,0.0,0.0
3691,0.9769,0.0228,0.0003,0.0,0.0,0.9013722,0.08991156,0.0,0.0,0.0
3692,0.9769,0.0228,0.0003,0.0,0.0,0.97723407,0.021269992,0.0,0.0,0.0
3693,0.9769,0.0228,0.0003,0.0,0.0,0.9439534,0.051718667,0.0,0.0,0.0
3694,0.8102,0.1704,0.018,0.0013,0.0001,0.91407526,0.07883529,0.0,0.0,0.0
3695,0.9769,0.0228,0.0003,0.0,0.0,0.9746134,0.025802657,0.0,0.0,0.0
3696,0.8102,0.1704,0.018,0.0013,0.0001,0.93506867,0.05920638,0.0,0.0,0.0
3697,0.9769,0.0228,0.0003,0.0,0.0,0.97878194,0.021367103,0.0,0.0,0.0
3698,0.8102,0.1704,0.018,0.0013,0.0001,0.84329844,0.15472522,0.0,0.0,0.0
3699,0.8102,0.1704,0.018,0.0013,0.0001,0.8984587,0.094249144,0.0,0.0,0.0
3700,0.9769,0.0228,0.0003,0.0,0.0,0.98315173,0.018220842,0.0,0.0,0.0
